_id,vehicleInsertionId,vehicleName,vehicleManufacturer,vehicleDealerName,vehicleSpecs.Precio:,vehicleSpecs.Motor:,vehicleSpecs.Exterior:,vehicleSpecs.Tipo:,vehicleSpecs.Interior:,vehicleSpecs.Uso:,vehicleSpecs.Combustible:,vehicleSpecs.Carga:,vehicleSpecs.Transmisión:,vehicleSpecs.Puertas:,vehicleSpecs.Tracción:,vehicleSpecs.Pasajeros:,vehicleAccessories,vehicleImages,vehicleViews
5ff47b42ecd5a868f11f46d8,1022206,Mitsubishi ASX 2021,mitsubishi,Cleaner Studio Luxury Cars,"US$ 31,900","2.0, 4 cilindros",Blanco,Jeepeta,Negro,N/D Mi,Gasolina,N/D Lb,Automática,4,2WD,5,"[""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Frenos ABS"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado digital"",""Aire acondicionado doble"",""Baúl eléctrico  "",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""CD player"",""Cruise control"",""Guía hidráulico"",""Guía multifunción"",""Pintura de fábrica"",""Radio Multimedia"",""Vidrios eléctricos"",""Aros de aluminio"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8318248.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8318247.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8318249.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8318251.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8318252.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8318254.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8318255.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8318256.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8318258.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8318259.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8318261.jpg""]",0
5ff47b43ecd5a868f11f46da,1035925,Jeep Wrangler Rubicon 2021,jeep,Cleaner Studio Luxury Cars,"US$ 81,000","3.6, 6 cilindros",Rojo,Jeep,Negro,N/D Mi,Gasolina,N/D Lb,Automática,4,4WD,5,"[""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Aire acondicionado digital"",""Aire acondicionado doble"",""Asientos en piel"",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""CD player"",""Cruise control"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Llave inteligente"",""Radio AM/FM"",""Radio Multimedia"",""Aros de aluminio"",""Aros de fábrica"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8181734.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8181715.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8181714.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8181712.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8181713.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8181717.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8181718.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8181719.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8181720.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8181721.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8181722.jpg""]",0
5ff47b44ecd5a868f11f46dc,1036522,Kia Sportage 2021,kia,Cleaner Studio Luxury Cars,"US$ 29,900","2.0, 4 cilindros",Negro,Jeepeta,Negro,N/D Mi,Gasolina,N/D Lb,Automática,5,Trasera,5,"[""Bolsa de aire (chofer)"",""Bolsa de aire (pasajero)"",""Frenos ABS"",""Seguros eléctricos"",""Aire acondicionado digital"",""Aire acondicionado doble"",""Asientos en pana"",""Bluetooth"",""Limpia vidrios traseros"",""Pintura de fábrica"",""Radio AM/FM"",""Radio Multimedia"",""Sonido profesional"",""Sun roof"",""Aros de aluminio"",""Aros de fábrica""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8768713.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8768712.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8768717.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8768718.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8768714.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8768716.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8768715.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8768721.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8768720.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8768719.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8768722.jpg""]",0
5ff47b44ecd5a868f11f46de,1097465,Citroen C3 2021,citroen,Cleaner Studio Luxury Cars,"US$ 25,900","1.1, 3 cilindros",Negro,Hatchback,Negro/Rojo,N/D Mi,Gasolina,N/D Lb,Automática,4,Delantera,5,"[""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Freno de motor al tubo de escape "",""Frenos ABS"",""Aire acondicionado digital"",""Aire acondicionado normal"",""Asientos en tela"",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""Llave inteligente"",""Pintura de fábrica"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Teléfono"",""Vidrios eléctricos"",""Luces encendido diurno"",""Tracción delantera""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/9143209.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/9143210.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9143211.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9143212.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9143213.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9143215.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9143216.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9143217.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9143218.jpg""]",0
5ff47b45ecd5a868f11f46e0,959446,Jeep Wrangler Unlimited Rubicon 2021,jeep,Cleaner Studio Luxury Cars,"US$ 79,000","3.6, 6 cilindros",Verde,Jeep,Negro,N/D Mi,Gasolina,N/D Lb,Automática,4,4WD,5,"[""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Frenos ABS"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado digital"",""Aire acondicionado doble"",""Asientos en piel"",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""CD player"",""Limpia vidrios traseros"",""Llave inteligente"",""Puerta eléctrica"",""Radio AM/FM"",""Radio Multimedia"",""Sun roof"",""Vidrios eléctricos"",""Vidrios manuales"",""Aros de aluminio"",""Aros de fábrica"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/7404821.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/7404819.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404820.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404822.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404823.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404824.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404825.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404826.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404827.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404828.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404829.jpg""]",0
5ff47b45ecd5a868f11f46e2,1039358,Jeep Gladiator 2021,jeep,Cleaner Studio Luxury Cars,"US$ 94,000","3.6, 6 cilindros",Blanco,Jeep,Negro,N/D Mi,Gasolina,N/D Lb,Automática,4,4WD,5,"[""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Frenos ABS"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado digital"",""Asientos en piel"",""Bluetooth"",""CD player"",""Guía hidráulico"",""Guía multifunción"",""Llave inteligente"",""Radio Multimedia"",""Sonido profesional"",""Aros de aluminio"",""Aros de fábrica"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8215890.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8215888.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8215889.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8215891.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8215892.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8215893.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8215894.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8215895.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8215896.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8215897.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8215898.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8215899.jpg""]",0
5ff47b46ecd5a868f11f46e4,884787,Jeep Wrangler Rubicon 2021,jeep,Cleaner Studio Luxury Cars,"US$ 81,000","3.6, 6 cilindros",Naranja,Jeep,Negro,N/D Mi,Gasolina,N/D Lb,Automática,4,4WD,5,"[""Alarma"",""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Seguros eléctricos"",""Aire acondicionado digital"",""Aire acondicionado doble"",""Asientos eléctricos"",""Asientos en piel"",""Bluetooth"",""Cámara de reversa"",""CD player"",""Cruise control"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Llave inteligente"",""Radio Multimedia"",""Retrovisores eléctricos"",""Techo panoramico"",""Vidrios eléctricos"",""Versión alemana"",""Aros de aluminio"",""Aros de fábrica"",""AWD"",""Intercooler"",""Luces encendido diurno"",""Turbo Diesel""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8556514.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8556507.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8556513.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8556508.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8556509.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8556510.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8556517.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8556512.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8556515.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8556516.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8556518.jpg""]",0
5ff47b47ecd5a868f11f46e6,959444,Jeep Wrangler Unlimited Rubicon 2021,jeep,Cleaner Studio Luxury Cars,"US$ 81,000","3.6, 6 cilindros",Amarillo,Jeep,Negro,N/D Mi,Gasolina,N/D Lb,Automática,4,4WD,5,"[""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Frenos ABS"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado digital"",""Aire acondicionado doble"",""Asientos en piel"",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""CD player"",""Limpia vidrios traseros"",""Llave inteligente"",""Radio AM/FM"",""Radio Multimedia"",""Aros de aluminio"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/7404796.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/7404794.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404795.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404797.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404798.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404799.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404800.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404801.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404802.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404803.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404804.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404805.jpg""]",0
5ff47b47ecd5a868f11f46e8,984875,Mitsubishi L 200 Sportero 2021,mitsubishi,Cleaner Studio Luxury Cars,"US$ 44,900","2.4, 4 cilindros, Turbo",Blanco,Camioneta,Negro,N/D Mi,Diesel,N/D Lb,Automática,4,4WD,5,"[""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Frenos ABS"",""Seguros eléctricos"",""Aire acondicionado digital"",""Aire acondicionado doble"",""Asientos en piel"",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""CD player"",""Guía hidráulico"",""Guía multifunción"",""Llave inteligente"",""Radio AM/FM"",""Radio Multimedia"",""Vidrios eléctricos"",""Aros de aluminio"",""AWD"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8528406.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8528407.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8528408.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8528409.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8528410.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8528411.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8572873.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8572874.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8572875.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8572876.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8572877.jpg""]",0
5ff47b48ecd5a868f11f46ea,730413,Jeep Gladiator 2021,jeep,Cleaner Studio Luxury Cars,"US$ 94,000","3.6, 6 cilindros",Rojo,Jeep,Negro,N/D Mi,Gasolina,N/D Lb,Automática,5,4WD,5,"[""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Frenos ABS"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado normal"",""Asientos eléctricos"",""Asientos en piel"",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""CD player"",""Cruise control"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Llave inteligente"",""Pintura de fábrica"",""Puerta eléctrica"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Sonido profesional"",""Vidrios eléctricos"",""Aros de aluminio"",""Aros de fábrica"",""Aros de magnesio"",""Luces encendido diurno"",""Turbo""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8324589.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8324588.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8324590.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8324591.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8324592.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8324593.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8324594.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8324595.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8324597.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8324598.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8324599.jpg""]",0
5ff47b49ecd5a868f11f46ec,959440,Jeep Wrangler Unlimited Rubicon 2021,jeep,Cleaner Studio Luxury Cars,"US$ 81,000","3.6, 6 cilindros",Blanco,Jeep,Negro,N/D Mi,Gasolina,N/D Lb,Automática,4,4WD,5,"[""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Frenos ABS"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado digital"",""Aire acondicionado doble"",""Bluetooth"",""Calefacción"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Llave inteligente"",""Radio AM/FM"",""Radio Multimedia"",""Sun roof"",""Techo panoramico"",""Aros de aluminio"",""Aros de fábrica"",""AWD"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/7404779.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/7404777.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404778.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404780.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404781.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404783.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404786.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404788.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404789.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404790.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404791.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/7404792.jpg""]",0
5ff47b49ecd5a868f11f46ee,1106988,Jeep Wrangler Ultimate Rubicon 2021,jeep,Cleaner Studio Luxury Cars,"US$ 81,000","3.6, 6 cilindros",Negro,Jeep,Negro,N/D Mi,Gasolina,N/D Lb,Automática,4,4WD,5,"[""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Frenos 100% de aires"",""Frenos ABS"",""Aire acondicionado digital"",""Aire acondicionado doble"",""Aire acondicionado normal"",""Asientos deportivos"",""Asientos eléctricos"",""Asientos en piel"",""Baúl eléctrico  "",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""Llave inteligente"",""Nevera"",""Pintura de fábrica"",""Puerta eléctrica"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Sistema de navegación"",""Aros de fábrica"",""Aros de hierro"",""AWD"",""Luces encendido diurno"",""Tracción delantera"",""Tracción trasera"",""Transmisión deportiva""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/9102323.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/9102314.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9102315.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9102316.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9102317.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9102318.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9102319.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9102320.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9102321.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9102322.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9102324.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9102325.jpg""]",0
5ff47b4aecd5a868f11f46f0,1010018,Kia Soluto LX 2021,kia,Espaillat Motors Punta Cana,"US$ 16,990","1.4, 4 cilindros",Blanco,Sedán,Gris,N/D Km,Gasolina,N/D Lb,Automática,4,Delantera,5,"[""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Frenos ABS"",""Seguros eléctricos"",""Aire acondicionado normal"",""Asientos en tela"",""Calefacción"",""CD player"",""Guía hidráulico"",""Pintura de fábrica"",""Radio AM/FM"",""Retrovisores eléctricos"",""Vidrios eléctricos"",""Aros de fábrica"",""Aros de magnesio"",""Faros halógenos/xenón"",""Luces encendido diurno"",""Tracción delantera""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/8427730.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/8427727.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8427723.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8427712.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8427717.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8427722.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8427708.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8427709.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8427707.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8427706.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8427704.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/8427702.jpg""]",4
5ff47b4becd5a868f11f46f2,985381,Jeep Wrangler Rubicon 2021,jeep,Espaillat Motors Punta Cana,"US$ 80,000","3.6L, 6 cilindros",Gris,Jeep,Negro,N/D Mi,Gasolina,N/D Lb,Automática,4,4WD,5,"[""Alarma"",""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Frenos ABS"",""Mul-t-lock"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado doble"",""Aire acondicionado normal"",""Asientos en piel"",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""Cruise control"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Llave inteligente"",""Pintura de fábrica"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Sistema de navegación"",""Sonido profesional"",""Teléfono"",""Vidrios eléctricos"",""Aros de fábrica"",""Faros halógenos/xenón"",""Gancho de remolque"",""Luces encendido diurno"",""Tracción delantera""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/9124546.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/9124541.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9124540.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9124537.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9124538.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9124539.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9124536.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9124535.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9124534.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9124533.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9124532.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9124531.jpg""]",23
5ff47b4becd5a868f11f46f4,1032491,Hyundai Tucson 2021,hyundai,Espaillat Motors Punta Cana,"US$ 33,900","2.0L, 4 cilindros",Azul,Jeepeta,Negro,N/D Km,Gasolina,N/D Lb,Automática,4,2WD,5,"[""Alarma"",""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Frenos ABS"",""Seguros eléctricos"",""Sensores de parqueo"",""Aire acondicionado doble"",""Aire acondicionado normal"",""Asientos eléctricos"",""Asientos en piel"",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""CD player"",""Cruise control"",""Guía hidráulico"",""Guía multifunción"",""Limpia vidrios traseros"",""Llave inteligente"",""Pintura de fábrica"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Vidrios eléctricos"",""Aros de fábrica"",""Aros de magnesio"",""Faros halógenos/xenón"",""Luces encendido diurno""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/9130152.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/9130151.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9130150.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9130147.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9130148.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9130149.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9130145.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9130146.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9130141.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9130135.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9130132.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9130131.jpg""]",9
5ff47b4cecd5a868f11f46f6,1009647,Mitsubishi L 200 2021,mitsubishi,Espaillat Motors Punta Cana,"US$ 42,900","2.4L, 4 cilindros",Blanco,Camioneta,Negro,N/D Km,Diesel,N/D Lb,Automática,4,4WD,5,"[""Bolsa de aire (chofer)"",""Bolsa de aire (laterales)"",""Bolsa de aire (pasajero)"",""Bolsa de aire (traseras)"",""Frenos ABS"",""Aire acondicionado normal"",""Asientos en vinyl"",""Bluetooth"",""Calefacción"",""Cámara de reversa"",""Guía hidráulico"",""Pintura de fábrica"",""Radio AM/FM"",""Radio Multimedia"",""Retrovisores eléctricos"",""Vidrios eléctricos"",""Aros de fábrica"",""Aros de magnesio"",""Faros halógenos/xenón"",""Luces encendido diurno"",""Turbo Diesel""]","[""https://img.supercarros.com/AdsPhotos/266x600/0/9132555.jpg"",""https://img.supercarros.com/AdsPhotos/266x600/0/9132554.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9132553.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9132550.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9132551.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9132552.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9132548.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9132549.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9132547.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9132546.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9132545.jpg"",""https://img.supercarros.com/AdsPhotos/188x125/5/9132544.jpg""]",6
